"steps","date","interval","days","period","period2"
"5547",0,"2012-10-20",610,"Sat","Weekend","Weekend"
"5548",73,"2012-10-20",615,"Sat","Weekend","Weekend"
"5549",7,"2012-10-20",620,"Sat","Weekend","Weekend"
"5550",0,"2012-10-20",625,"Sat","Weekend","Weekend"
"5551",0,"2012-10-20",630,"Sat","Weekend","Weekend"
"5552",4,"2012-10-20",635,"Sat","Weekend","Weekend"
"5553",0,"2012-10-20",640,"Sat","Weekend","Weekend"
"5554",0,"2012-10-20",645,"Sat","Weekend","Weekend"
"5555",0,"2012-10-20",650,"Sat","Weekend","Weekend"
"5556",0,"2012-10-20",655,"Sat","Weekend","Weekend"
"5557",0,"2012-10-20",700,"Sat","Weekend","Weekend"
"5558",0,"2012-10-20",705,"Sat","Weekend","Weekend"
"5559",0,"2012-10-20",710,"Sat","Weekend","Weekend"
"5560",0,"2012-10-20",715,"Sat","Weekend","Weekend"
"5561",0,"2012-10-20",720,"Sat","Weekend","Weekend"
"5562",0,"2012-10-20",725,"Sat","Weekend","Weekend"
"5563",0,"2012-10-20",730,"Sat","Weekend","Weekend"
"5564",0,"2012-10-20",735,"Sat","Weekend","Weekend"
"5565",0,"2012-10-20",740,"Sat","Weekend","Weekend"
"5566",0,"2012-10-20",745,"Sat","Weekend","Weekend"
"5567",0,"2012-10-20",750,"Sat","Weekend","Weekend"
"5568",0,"2012-10-20",755,"Sat","Weekend","Weekend"
"5569",0,"2012-10-20",800,"Sat","Weekend","Weekend"
"5570",0,"2012-10-20",805,"Sat","Weekend","Weekend"
"5571",0,"2012-10-20",810,"Sat","Weekend","Weekend"
"5572",0,"2012-10-20",815,"Sat","Weekend","Weekend"
"5573",0,"2012-10-20",820,"Sat","Weekend","Weekend"
"5574",0,"2012-10-20",825,"Sat","Weekend","Weekend"
"5575",0,"2012-10-20",830,"Sat","Weekend","Weekend"
"5576",0,"2012-10-20",835,"Sat","Weekend","Weekend"
"5577",0,"2012-10-20",840,"Sat","Weekend","Weekend"
"5578",0,"2012-10-20",845,"Sat","Weekend","Weekend"
"5579",0,"2012-10-20",850,"Sat","Weekend","Weekend"
"5580",0,"2012-10-20",855,"Sat","Weekend","Weekend"
"5581",0,"2012-10-20",900,"Sat","Weekend","Weekend"
"5582",0,"2012-10-20",905,"Sat","Weekend","Weekend"
"5583",33,"2012-10-20",910,"Sat","Weekend","Weekend"
"5584",61,"2012-10-20",915,"Sat","Weekend","Weekend"
"5585",0,"2012-10-20",920,"Sat","Weekend","Weekend"
"5586",0,"2012-10-20",925,"Sat","Weekend","Weekend"
"5587",24,"2012-10-20",930,"Sat","Weekend","Weekend"
"5588",48,"2012-10-20",935,"Sat","Weekend","Weekend"
"5589",0,"2012-10-20",940,"Sat","Weekend","Weekend"
"5590",0,"2012-10-20",945,"Sat","Weekend","Weekend"
"5591",42,"2012-10-20",950,"Sat","Weekend","Weekend"
"5592",21,"2012-10-20",955,"Sat","Weekend","Weekend"
"5593",0,"2012-10-20",1000,"Sat","Weekend","Weekend"
"5594",0,"2012-10-20",1005,"Sat","Weekend","Weekend"
"5595",0,"2012-10-20",1010,"Sat","Weekend","Weekend"
"5596",0,"2012-10-20",1015,"Sat","Weekend","Weekend"
"5597",0,"2012-10-20",1020,"Sat","Weekend","Weekend"
"5598",0,"2012-10-20",1025,"Sat","Weekend","Weekend"
"5599",0,"2012-10-20",1030,"Sat","Weekend","Weekend"
"5600",0,"2012-10-20",1035,"Sat","Weekend","Weekend"
"5601",85,"2012-10-20",1040,"Sat","Weekend","Weekend"
"5602",30,"2012-10-20",1045,"Sat","Weekend","Weekend"
"5603",0,"2012-10-20",1050,"Sat","Weekend","Weekend"
"5604",0,"2012-10-20",1055,"Sat","Weekend","Weekend"
"5605",0,"2012-10-20",1100,"Sat","Weekend","Weekend"
"5606",13,"2012-10-20",1105,"Sat","Weekend","Weekend"
"5607",0,"2012-10-20",1110,"Sat","Weekend","Weekend"
"5608",0,"2012-10-20",1115,"Sat","Weekend","Weekend"
"5609",22,"2012-10-20",1120,"Sat","Weekend","Weekend"
"5610",11,"2012-10-20",1125,"Sat","Weekend","Weekend"
"5611",0,"2012-10-20",1130,"Sat","Weekend","Weekend"
"5612",69,"2012-10-20",1135,"Sat","Weekend","Weekend"
"5613",75,"2012-10-20",1140,"Sat","Weekend","Weekend"
"5614",128,"2012-10-20",1145,"Sat","Weekend","Weekend"
"5615",6,"2012-10-20",1150,"Sat","Weekend","Weekend"
"5616",0,"2012-10-20",1155,"Sat","Weekend","Weekend"
"5617",0,"2012-10-20",1200,"Sat","Weekend","Weekend"
"5618",0,"2012-10-20",1205,"Sat","Weekend","Weekend"
"5619",0,"2012-10-20",1210,"Sat","Weekend","Weekend"
"5620",129,"2012-10-20",1215,"Sat","Weekend","Weekend"
"5621",63,"2012-10-20",1220,"Sat","Weekend","Weekend"
"5622",133,"2012-10-20",1225,"Sat","Weekend","Weekend"
"5623",49,"2012-10-20",1230,"Sat","Weekend","Weekend"
"5624",13,"2012-10-20",1235,"Sat","Weekend","Weekend"
"5625",0,"2012-10-20",1240,"Sat","Weekend","Weekend"
"5626",0,"2012-10-20",1245,"Sat","Weekend","Weekend"
"5627",0,"2012-10-20",1250,"Sat","Weekend","Weekend"
"5628",53,"2012-10-20",1255,"Sat","Weekend","Weekend"
"5629",21,"2012-10-20",1300,"Sat","Weekend","Weekend"
"5630",0,"2012-10-20",1305,"Sat","Weekend","Weekend"
"5631",0,"2012-10-20",1310,"Sat","Weekend","Weekend"
"5632",0,"2012-10-20",1315,"Sat","Weekend","Weekend"
"5633",0,"2012-10-20",1320,"Sat","Weekend","Weekend"
"5634",19,"2012-10-20",1325,"Sat","Weekend","Weekend"
"5635",71,"2012-10-20",1330,"Sat","Weekend","Weekend"
"5636",0,"2012-10-20",1335,"Sat","Weekend","Weekend"
"5637",0,"2012-10-20",1340,"Sat","Weekend","Weekend"
"5638",0,"2012-10-20",1345,"Sat","Weekend","Weekend"
"5639",0,"2012-10-20",1350,"Sat","Weekend","Weekend"
"5640",0,"2012-10-20",1355,"Sat","Weekend","Weekend"
"5641",0,"2012-10-20",1400,"Sat","Weekend","Weekend"
"5642",0,"2012-10-20",1405,"Sat","Weekend","Weekend"
"5643",0,"2012-10-20",1410,"Sat","Weekend","Weekend"
"5644",44,"2012-10-20",1415,"Sat","Weekend","Weekend"
"5645",35,"2012-10-20",1420,"Sat","Weekend","Weekend"
"5646",44,"2012-10-20",1425,"Sat","Weekend","Weekend"
"5647",0,"2012-10-20",1430,"Sat","Weekend","Weekend"
"5648",137,"2012-10-20",1435,"Sat","Weekend","Weekend"
"5649",0,"2012-10-20",1440,"Sat","Weekend","Weekend"
"5650",0,"2012-10-20",1445,"Sat","Weekend","Weekend"
"5651",0,"2012-10-20",1450,"Sat","Weekend","Weekend"
"5652",0,"2012-10-20",1455,"Sat","Weekend","Weekend"
"5653",0,"2012-10-20",1500,"Sat","Weekend","Weekend"
"5654",0,"2012-10-20",1505,"Sat","Weekend","Weekend"
"5655",0,"2012-10-20",1510,"Sat","Weekend","Weekend"
"5656",0,"2012-10-20",1515,"Sat","Weekend","Weekend"
"5657",0,"2012-10-20",1520,"Sat","Weekend","Weekend"
"5658",0,"2012-10-20",1525,"Sat","Weekend","Weekend"
"5659",0,"2012-10-20",1530,"Sat","Weekend","Weekend"
"5660",0,"2012-10-20",1535,"Sat","Weekend","Weekend"
"5661",0,"2012-10-20",1540,"Sat","Weekend","Weekend"
"5662",0,"2012-10-20",1545,"Sat","Weekend","Weekend"
"5663",28,"2012-10-20",1550,"Sat","Weekend","Weekend"
"5664",87,"2012-10-20",1555,"Sat","Weekend","Weekend"
"5665",53,"2012-10-20",1600,"Sat","Weekend","Weekend"
"5666",0,"2012-10-20",1605,"Sat","Weekend","Weekend"
"5667",0,"2012-10-20",1610,"Sat","Weekend","Weekend"
"5668",32,"2012-10-20",1615,"Sat","Weekend","Weekend"
"5669",26,"2012-10-20",1620,"Sat","Weekend","Weekend"
"5670",0,"2012-10-20",1625,"Sat","Weekend","Weekend"
"5671",5,"2012-10-20",1630,"Sat","Weekend","Weekend"
"5672",30,"2012-10-20",1635,"Sat","Weekend","Weekend"
"5673",122,"2012-10-20",1640,"Sat","Weekend","Weekend"
"5674",92,"2012-10-20",1645,"Sat","Weekend","Weekend"
"5675",0,"2012-10-20",1650,"Sat","Weekend","Weekend"
"5676",19,"2012-10-20",1655,"Sat","Weekend","Weekend"
"5677",0,"2012-10-20",1700,"Sat","Weekend","Weekend"
"5678",0,"2012-10-20",1705,"Sat","Weekend","Weekend"
"5679",0,"2012-10-20",1710,"Sat","Weekend","Weekend"
"5680",0,"2012-10-20",1715,"Sat","Weekend","Weekend"
"5681",0,"2012-10-20",1720,"Sat","Weekend","Weekend"
"5682",0,"2012-10-20",1725,"Sat","Weekend","Weekend"
"5683",0,"2012-10-20",1730,"Sat","Weekend","Weekend"
"5684",0,"2012-10-20",1735,"Sat","Weekend","Weekend"
"5685",38,"2012-10-20",1740,"Sat","Weekend","Weekend"
"5686",0,"2012-10-20",1745,"Sat","Weekend","Weekend"
"5687",0,"2012-10-20",1750,"Sat","Weekend","Weekend"
"5688",0,"2012-10-20",1755,"Sat","Weekend","Weekend"
"5689",0,"2012-10-20",1800,"Sat","Weekend","Weekend"
"5690",135,"2012-10-20",1805,"Sat","Weekend","Weekend"
"5691",142,"2012-10-20",1810,"Sat","Weekend","Weekend"
"5692",16,"2012-10-20",1815,"Sat","Weekend","Weekend"
"5693",0,"2012-10-20",1820,"Sat","Weekend","Weekend"
"5694",0,"2012-10-20",1825,"Sat","Weekend","Weekend"
"5695",16,"2012-10-20",1830,"Sat","Weekend","Weekend"
"5696",38,"2012-10-20",1835,"Sat","Weekend","Weekend"
"5697",78,"2012-10-20",1840,"Sat","Weekend","Weekend"
"5698",12,"2012-10-20",1845,"Sat","Weekend","Weekend"
"5699",75,"2012-10-20",1850,"Sat","Weekend","Weekend"
"5700",34,"2012-10-20",1855,"Sat","Weekend","Weekend"
"5701",112,"2012-10-20",1900,"Sat","Weekend","Weekend"
"5702",119,"2012-10-20",1905,"Sat","Weekend","Weekend"
"5703",43,"2012-10-20",1910,"Sat","Weekend","Weekend"
"5704",0,"2012-10-20",1915,"Sat","Weekend","Weekend"
"5705",53,"2012-10-20",1920,"Sat","Weekend","Weekend"
"5706",36,"2012-10-20",1925,"Sat","Weekend","Weekend"
"5707",19,"2012-10-20",1930,"Sat","Weekend","Weekend"
"5708",0,"2012-10-20",1935,"Sat","Weekend","Weekend"
"5709",32,"2012-10-20",1940,"Sat","Weekend","Weekend"
"5710",508,"2012-10-20",1945,"Sat","Weekend","Weekend"
"5711",439,"2012-10-20",1950,"Sat","Weekend","Weekend"
"5712",529,"2012-10-20",1955,"Sat","Weekend","Weekend"
"5713",489,"2012-10-20",2000,"Sat","Weekend","Weekend"
"5714",528,"2012-10-20",2005,"Sat","Weekend","Weekend"
"5715",473,"2012-10-20",2010,"Sat","Weekend","Weekend"
"5716",516,"2012-10-20",2015,"Sat","Weekend","Weekend"
"5717",480,"2012-10-20",2020,"Sat","Weekend","Weekend"
"5718",532,"2012-10-20",2025,"Sat","Weekend","Weekend"
"5719",529,"2012-10-20",2030,"Sat","Weekend","Weekend"
"5720",529,"2012-10-20",2035,"Sat","Weekend","Weekend"
"5721",517,"2012-10-20",2040,"Sat","Weekend","Weekend"
"5722",489,"2012-10-20",2045,"Sat","Weekend","Weekend"
"5723",453,"2012-10-20",2050,"Sat","Weekend","Weekend"
"5724",56,"2012-10-20",2055,"Sat","Weekend","Weekend"
"5725",38,"2012-10-20",2100,"Sat","Weekend","Weekend"
"5726",52,"2012-10-20",2105,"Sat","Weekend","Weekend"
"5727",0,"2012-10-20",2110,"Sat","Weekend","Weekend"
"5728",0,"2012-10-20",2115,"Sat","Weekend","Weekend"
"5729",0,"2012-10-20",2120,"Sat","Weekend","Weekend"
"5730",0,"2012-10-20",2125,"Sat","Weekend","Weekend"
"5731",0,"2012-10-20",2130,"Sat","Weekend","Weekend"
"5732",23,"2012-10-20",2135,"Sat","Weekend","Weekend"
"5733",9,"2012-10-20",2140,"Sat","Weekend","Weekend"
"5734",0,"2012-10-20",2145,"Sat","Weekend","Weekend"
"5735",0,"2012-10-20",2150,"Sat","Weekend","Weekend"
"5736",0,"2012-10-20",2155,"Sat","Weekend","Weekend"
"5737",0,"2012-10-20",2200,"Sat","Weekend","Weekend"
"5738",0,"2012-10-20",2205,"Sat","Weekend","Weekend"
"5739",0,"2012-10-20",2210,"Sat","Weekend","Weekend"
"5740",0,"2012-10-20",2215,"Sat","Weekend","Weekend"
"5741",0,"2012-10-20",2220,"Sat","Weekend","Weekend"
"5742",25,"2012-10-20",2225,"Sat","Weekend","Weekend"
"5743",0,"2012-10-20",2230,"Sat","Weekend","Weekend"
"5744",0,"2012-10-20",2235,"Sat","Weekend","Weekend"
"5745",0,"2012-10-20",2240,"Sat","Weekend","Weekend"
"5746",0,"2012-10-20",2245,"Sat","Weekend","Weekend"
"5747",0,"2012-10-20",2250,"Sat","Weekend","Weekend"
"5748",0,"2012-10-20",2255,"Sat","Weekend","Weekend"
"5749",0,"2012-10-20",2300,"Sat","Weekend","Weekend"
"5750",0,"2012-10-20",2305,"Sat","Weekend","Weekend"
"5751",0,"2012-10-20",2310,"Sat","Weekend","Weekend"
"5752",0,"2012-10-20",2315,"Sat","Weekend","Weekend"
"5753",0,"2012-10-20",2320,"Sat","Weekend","Weekend"
"5754",0,"2012-10-20",2325,"Sat","Weekend","Weekend"
"5755",0,"2012-10-20",2330,"Sat","Weekend","Weekend"
"5756",0,"2012-10-20",2335,"Sat","Weekend","Weekend"
"5757",0,"2012-10-20",2340,"Sat","Weekend","Weekend"
"5758",0,"2012-10-20",2345,"Sat","Weekend","Weekend"
"5759",0,"2012-10-20",2350,"Sat","Weekend","Weekend"
"5760",0,"2012-10-20",2355,"Sat","Weekend","Weekend"
"5761",0,"2012-10-21",0,"Sun","Weekend","Weekend"
"5762",0,"2012-10-21",5,"Sun","Weekend","Weekend"
"5763",0,"2012-10-21",10,"Sun","Weekend","Weekend"
"5764",0,"2012-10-21",15,"Sun","Weekend","Weekend"
"5765",0,"2012-10-21",20,"Sun","Weekend","Weekend"
"5766",0,"2012-10-21",25,"Sun","Weekend","Weekend"
"5767",0,"2012-10-21",30,"Sun","Weekend","Weekend"
"5768",0,"2012-10-21",35,"Sun","Weekend","Weekend"
"5769",0,"2012-10-21",40,"Sun","Weekend","Weekend"
"5770",0,"2012-10-21",45,"Sun","Weekend","Weekend"
"5771",0,"2012-10-21",50,"Sun","Weekend","Weekend"
"5772",0,"2012-10-21",55,"Sun","Weekend","Weekend"
"5773",0,"2012-10-21",100,"Sun","Weekend","Weekend"
"5774",0,"2012-10-21",105,"Sun","Weekend","Weekend"
"5775",0,"2012-10-21",110,"Sun","Weekend","Weekend"
"5776",0,"2012-10-21",115,"Sun","Weekend","Weekend"
"5777",0,"2012-10-21",120,"Sun","Weekend","Weekend"
"5778",0,"2012-10-21",125,"Sun","Weekend","Weekend"
"5779",0,"2012-10-21",130,"Sun","Weekend","Weekend"
"5780",0,"2012-10-21",135,"Sun","Weekend","Weekend"
"5781",0,"2012-10-21",140,"Sun","Weekend","Weekend"
"5782",0,"2012-10-21",145,"Sun","Weekend","Weekend"
"5783",0,"2012-10-21",150,"Sun","Weekend","Weekend"
"5784",0,"2012-10-21",155,"Sun","Weekend","Weekend"
"5785",0,"2012-10-21",200,"Sun","Weekend","Weekend"
"5786",0,"2012-10-21",205,"Sun","Weekend","Weekend"
"5787",0,"2012-10-21",210,"Sun","Weekend","Weekend"
"5788",0,"2012-10-21",215,"Sun","Weekend","Weekend"
"5789",0,"2012-10-21",220,"Sun","Weekend","Weekend"
"5790",0,"2012-10-21",225,"Sun","Weekend","Weekend"
"5791",0,"2012-10-21",230,"Sun","Weekend","Weekend"
"5792",0,"2012-10-21",235,"Sun","Weekend","Weekend"
"5793",0,"2012-10-21",240,"Sun","Weekend","Weekend"
"5794",0,"2012-10-21",245,"Sun","Weekend","Weekend"
"5795",0,"2012-10-21",250,"Sun","Weekend","Weekend"
"5796",0,"2012-10-21",255,"Sun","Weekend","Weekend"
"5797",0,"2012-10-21",300,"Sun","Weekend","Weekend"
"5798",0,"2012-10-21",305,"Sun","Weekend","Weekend"
"5799",0,"2012-10-21",310,"Sun","Weekend","Weekend"
"5800",0,"2012-10-21",315,"Sun","Weekend","Weekend"
"5801",0,"2012-10-21",320,"Sun","Weekend","Weekend"
"5802",0,"2012-10-21",325,"Sun","Weekend","Weekend"
"5803",0,"2012-10-21",330,"Sun","Weekend","Weekend"
"5804",0,"2012-10-21",335,"Sun","Weekend","Weekend"
"5805",0,"2012-10-21",340,"Sun","Weekend","Weekend"
"5806",0,"2012-10-21",345,"Sun","Weekend","Weekend"
"5807",0,"2012-10-21",350,"Sun","Weekend","Weekend"
"5808",0,"2012-10-21",355,"Sun","Weekend","Weekend"
"5809",58,"2012-10-21",400,"Sun","Weekend","Weekend"
"5810",0,"2012-10-21",405,"Sun","Weekend","Weekend"
"5811",0,"2012-10-21",410,"Sun","Weekend","Weekend"
"5812",0,"2012-10-21",415,"Sun","Weekend","Weekend"
"5813",0,"2012-10-21",420,"Sun","Weekend","Weekend"
"5814",0,"2012-10-21",425,"Sun","Weekend","Weekend"
"5815",0,"2012-10-21",430,"Sun","Weekend","Weekend"
"5816",0,"2012-10-21",435,"Sun","Weekend","Weekend"
"5817",0,"2012-10-21",440,"Sun","Weekend","Weekend"
"5818",0,"2012-10-21",445,"Sun","Weekend","Weekend"
"5819",0,"2012-10-21",450,"Sun","Weekend","Weekend"
"5820",8,"2012-10-21",455,"Sun","Weekend","Weekend"
"5821",0,"2012-10-21",500,"Sun","Weekend","Weekend"
"5822",0,"2012-10-21",505,"Sun","Weekend","Weekend"
"5823",0,"2012-10-21",510,"Sun","Weekend","Weekend"
"5824",34,"2012-10-21",515,"Sun","Weekend","Weekend"
"5825",0,"2012-10-21",520,"Sun","Weekend","Weekend"
"5826",0,"2012-10-21",525,"Sun","Weekend","Weekend"
"5827",0,"2012-10-21",530,"Sun","Weekend","Weekend"
"5828",0,"2012-10-21",535,"Sun","Weekend","Weekend"
"5829",0,"2012-10-21",540,"Sun","Weekend","Weekend"
"5830",0,"2012-10-21",545,"Sun","Weekend","Weekend"
"5831",0,"2012-10-21",550,"Sun","Weekend","Weekend"
"5832",0,"2012-10-21",555,"Sun","Weekend","Weekend"
"5833",0,"2012-10-21",600,"Sun","Weekend","Weekend"
"5834",0,"2012-10-21",605,"Sun","Weekend","Weekend"
"5835",19,"2012-10-21",610,"Sun","Weekend","Weekend"
"5836",74,"2012-10-21",615,"Sun","Weekend","Weekend"
"5837",1,"2012-10-21",620,"Sun","Weekend","Weekend"
"5838",11,"2012-10-21",625,"Sun","Weekend","Weekend"
"5839",0,"2012-10-21",630,"Sun","Weekend","Weekend"
"5840",48,"2012-10-21",635,"Sun","Weekend","Weekend"
"5841",24,"2012-10-21",640,"Sun","Weekend","Weekend"
"5842",16,"2012-10-21",645,"Sun","Weekend","Weekend"
"5843",0,"2012-10-21",650,"Sun","Weekend","Weekend"
"5844",7,"2012-10-21",655,"Sun","Weekend","Weekend"
"5845",15,"2012-10-21",700,"Sun","Weekend","Weekend"
"5846",77,"2012-10-21",705,"Sun","Weekend","Weekend"
"5847",52,"2012-10-21",710,"Sun","Weekend","Weekend"
"5848",23,"2012-10-21",715,"Sun","Weekend","Weekend"
"5849",0,"2012-10-21",720,"Sun","Weekend","Weekend"
"5850",49,"2012-10-21",725,"Sun","Weekend","Weekend"
"5851",0,"2012-10-21",730,"Sun","Weekend","Weekend"
"5852",51,"2012-10-21",735,"Sun","Weekend","Weekend"
"5853",0,"2012-10-21",740,"Sun","Weekend","Weekend"
"5854",0,"2012-10-21",745,"Sun","Weekend","Weekend"
"5855",0,"2012-10-21",750,"Sun","Weekend","Weekend"
"5856",0,"2012-10-21",755,"Sun","Weekend","Weekend"
"5857",0,"2012-10-21",800,"Sun","Weekend","Weekend"
"5858",0,"2012-10-21",805,"Sun","Weekend","Weekend"
"5859",0,"2012-10-21",810,"Sun","Weekend","Weekend"
"5860",0,"2012-10-21",815,"Sun","Weekend","Weekend"
"5861",25,"2012-10-21",820,"Sun","Weekend","Weekend"
"5862",8,"2012-10-21",825,"Sun","Weekend","Weekend"
"5863",32,"2012-10-21",830,"Sun","Weekend","Weekend"
"5864",14,"2012-10-21",835,"Sun","Weekend","Weekend"
"5865",85,"2012-10-21",840,"Sun","Weekend","Weekend"
"5866",0,"2012-10-21",845,"Sun","Weekend","Weekend"
"5867",21,"2012-10-21",850,"Sun","Weekend","Weekend"
"5868",0,"2012-10-21",855,"Sun","Weekend","Weekend"
"5869",0,"2012-10-21",900,"Sun","Weekend","Weekend"
"5870",0,"2012-10-21",905,"Sun","Weekend","Weekend"
"5871",0,"2012-10-21",910,"Sun","Weekend","Weekend"
"5872",0,"2012-10-21",915,"Sun","Weekend","Weekend"
"5873",75,"2012-10-21",920,"Sun","Weekend","Weekend"
"5874",56,"2012-10-21",925,"Sun","Weekend","Weekend"
"5875",132,"2012-10-21",930,"Sun","Weekend","Weekend"
"5876",0,"2012-10-21",935,"Sun","Weekend","Weekend"
"5877",0,"2012-10-21",940,"Sun","Weekend","Weekend"
"5878",0,"2012-10-21",945,"Sun","Weekend","Weekend"
"5879",0,"2012-10-21",950,"Sun","Weekend","Weekend"
"5880",0,"2012-10-21",955,"Sun","Weekend","Weekend"
"5881",0,"2012-10-21",1000,"Sun","Weekend","Weekend"
"5882",0,"2012-10-21",1005,"Sun","Weekend","Weekend"
"5883",0,"2012-10-21",1010,"Sun","Weekend","Weekend"
"5884",0,"2012-10-21",1015,"Sun","Weekend","Weekend"
"5885",0,"2012-10-21",1020,"Sun","Weekend","Weekend"
"5886",0,"2012-10-21",1025,"Sun","Weekend","Weekend"
"5887",0,"2012-10-21",1030,"Sun","Weekend","Weekend"
"5888",0,"2012-10-21",1035,"Sun","Weekend","Weekend"
"5889",0,"2012-10-21",1040,"Sun","Weekend","Weekend"
"5890",0,"2012-10-21",1045,"Sun","Weekend","Weekend"
"5891",49,"2012-10-21",1050,"Sun","Weekend","Weekend"
"5892",17,"2012-10-21",1055,"Sun","Weekend","Weekend"
"5893",98,"2012-10-21",1100,"Sun","Weekend","Weekend"
"5894",122,"2012-10-21",1105,"Sun","Weekend","Weekend"
"5895",35,"2012-10-21",1110,"Sun","Weekend","Weekend"
"5896",59,"2012-10-21",1115,"Sun","Weekend","Weekend"
"5897",179,"2012-10-21",1120,"Sun","Weekend","Weekend"
"5898",203,"2012-10-21",1125,"Sun","Weekend","Weekend"
"5899",117,"2012-10-21",1130,"Sun","Weekend","Weekend"
"5900",0,"2012-10-21",1135,"Sun","Weekend","Weekend"
"5901",43,"2012-10-21",1140,"Sun","Weekend","Weekend"
"5902",6,"2012-10-21",1145,"Sun","Weekend","Weekend"
"5903",91,"2012-10-21",1150,"Sun","Weekend","Weekend"
"5904",88,"2012-10-21",1155,"Sun","Weekend","Weekend"
"5905",61,"2012-10-21",1200,"Sun","Weekend","Weekend"
"5906",64,"2012-10-21",1205,"Sun","Weekend","Weekend"
"5907",18,"2012-10-21",1210,"Sun","Weekend","Weekend"
"5908",0,"2012-10-21",1215,"Sun","Weekend","Weekend"
"5909",0,"2012-10-21",1220,"Sun","Weekend","Weekend"
"5910",0,"2012-10-21",1225,"Sun","Weekend","Weekend"
"5911",0,"2012-10-21",1230,"Sun","Weekend","Weekend"
"5912",54,"2012-10-21",1235,"Sun","Weekend","Weekend"
"5913",0,"2012-10-21",1240,"Sun","Weekend","Weekend"
"5914",46,"2012-10-21",1245,"Sun","Weekend","Weekend"
"5915",184,"2012-10-21",1250,"Sun","Weekend","Weekend"
"5916",0,"2012-10-21",1255,"Sun","Weekend","Weekend"
"5917",0,"2012-10-21",1300,"Sun","Weekend","Weekend"
"5918",0,"2012-10-21",1305,"Sun","Weekend","Weekend"
"5919",0,"2012-10-21",1310,"Sun","Weekend","Weekend"
"5920",0,"2012-10-21",1315,"Sun","Weekend","Weekend"
"5921",36,"2012-10-21",1320,"Sun","Weekend","Weekend"
"5922",0,"2012-10-21",1325,"Sun","Weekend","Weekend"
"5923",0,"2012-10-21",1330,"Sun","Weekend","Weekend"
"5924",0,"2012-10-21",1335,"Sun","Weekend","Weekend"
"5925",0,"2012-10-21",1340,"Sun","Weekend","Weekend"
"5926",18,"2012-10-21",1345,"Sun","Weekend","Weekend"
"5927",14,"2012-10-21",1350,"Sun","Weekend","Weekend"
"5928",309,"2012-10-21",1355,"Sun","Weekend","Weekend"
"5929",119,"2012-10-21",1400,"Sun","Weekend","Weekend"
"5930",0,"2012-10-21",1405,"Sun","Weekend","Weekend"
"5931",0,"2012-10-21",1410,"Sun","Weekend","Weekend"
"5932",0,"2012-10-21",1415,"Sun","Weekend","Weekend"
"5933",0,"2012-10-21",1420,"Sun","Weekend","Weekend"
"5934",0,"2012-10-21",1425,"Sun","Weekend","Weekend"
"5935",0,"2012-10-21",1430,"Sun","Weekend","Weekend"
"5936",0,"2012-10-21",1435,"Sun","Weekend","Weekend"
"5937",0,"2012-10-21",1440,"Sun","Weekend","Weekend"
"5938",188,"2012-10-21",1445,"Sun","Weekend","Weekend"
"5939",361,"2012-10-21",1450,"Sun","Weekend","Weekend"
"5940",0,"2012-10-21",1455,"Sun","Weekend","Weekend"
"5941",19,"2012-10-21",1500,"Sun","Weekend","Weekend"
"5942",305,"2012-10-21",1505,"Sun","Weekend","Weekend"
"5943",462,"2012-10-21",1510,"Sun","Weekend","Weekend"
"5944",384,"2012-10-21",1515,"Sun","Weekend","Weekend"
"5945",395,"2012-10-21",1520,"Sun","Weekend","Weekend"
"5946",451,"2012-10-21",1525,"Sun","Weekend","Weekend"
"5947",223,"2012-10-21",1530,"Sun","Weekend","Weekend"
"5948",260,"2012-10-21",1535,"Sun","Weekend","Weekend"
"5949",14,"2012-10-21",1540,"Sun","Weekend","Weekend"
"5950",0,"2012-10-21",1545,"Sun","Weekend","Weekend"
"5951",0,"2012-10-21",1550,"Sun","Weekend","Weekend"
"5952",0,"2012-10-21",1555,"Sun","Weekend","Weekend"
"5953",30,"2012-10-21",1600,"Sun","Weekend","Weekend"
"5954",7,"2012-10-21",1605,"Sun","Weekend","Weekend"
"5955",0,"2012-10-21",1610,"Sun","Weekend","Weekend"
"5956",0,"2012-10-21",1615,"Sun","Weekend","Weekend"
"5957",0,"2012-10-21",1620,"Sun","Weekend","Weekend"
"5958",0,"2012-10-21",1625,"Sun","Weekend","Weekend"
"5959",16,"2012-10-21",1630,"Sun","Weekend","Weekend"
"5960",0,"2012-10-21",1635,"Sun","Weekend","Weekend"
"5961",0,"2012-10-21",1640,"Sun","Weekend","Weekend"
"5962",0,"2012-10-21",1645,"Sun","Weekend","Weekend"
"5963",74,"2012-10-21",1650,"Sun","Weekend","Weekend"
"5964",22,"2012-10-21",1655,"Sun","Weekend","Weekend"
"5965",110,"2012-10-21",1700,"Sun","Weekend","Weekend"
"5966",7,"2012-10-21",1705,"Sun","Weekend","Weekend"
"5967",0,"2012-10-21",1710,"Sun","Weekend","Weekend"
"5968",0,"2012-10-21",1715,"Sun","Weekend","Weekend"
"5969",25,"2012-10-21",1720,"Sun","Weekend","Weekend"
"5970",48,"2012-10-21",1725,"Sun","Weekend","Weekend"
"5971",69,"2012-10-21",1730,"Sun","Weekend","Weekend"
"5972",62,"2012-10-21",1735,"Sun","Weekend","Weekend"
"5973",40,"2012-10-21",1740,"Sun","Weekend","Weekend"
"5974",0,"2012-10-21",1745,"Sun","Weekend","Weekend"
